,word,allMoviesCount,%used,actionCount,scifiCount,horrorCount,comedyCount,dramaCount,fantasyCount,thrillerCount,actionRelativeUsage,scifiRelativeUsage,horrorRelativeUsage,comedyRelativeUsage,dramaRelativeUsage,fantasyRelativeUsage,thrillerRelativeUsage
925,teen angst,77,0.03553299492385787,10.0,17.0,9.0,37.0,26.0,11.0,10.0,0.41345454545454546,1.3443294569508162,1.0743243243243241,2.027421686746988,1.2579574468085106,0.913375880866906,0.41345454545454546
926,construction site,77,0.03553299492385787,48.0,19.0,5.0,24.0,21.0,12.0,38.0,1.8344873949579834,1.0456489456489457,0.4089506172839506,0.7633006993006993,0.6541643835616439,0.7007012622720898,1.3397209302325581
927,time travel,77,0.03553299492385787,26.0,52.0,5.0,25.0,19.0,22.0,24.0,0.8044081632653062,3.500354191263282,0.3943452380952381,0.7682432432432432,0.5611168831168831,1.3186486227085132,0.7325637583892617
928,gun battle,77,0.03553299492385787,69.0,20.0,3.0,8.0,17.0,6.0,54.0,2.9056666666666664,1.0375866172044517,0.22844827586206895,0.21528994082840236,0.48322500000000007,0.3175692855326723,1.996682926829268
929,liar,77,0.03553299492385787,10.0,7.0,5.0,25.0,39.0,10.0,25.0,0.40972972972972976,0.5001349527665317,0.5711206896551724,1.184375,2.1630731707317072,0.8153805979892936,1.184375
930,actor,77,0.03553299492385787,13.0,10.0,4.0,52.0,31.0,14.0,15.0,0.46923809523809523,0.6313996081437943,0.3925925925925926,2.7183448275862068,1.3054444444444444,1.0136811594202897,0.5501612903225807
931,children,77,0.03553299492385787,10.0,9.0,8.0,24.0,36.0,21.0,19.0,0.3887179487179488,0.6212330042838518,0.8907563025210083,1.059728155339806,1.7992087912087913,1.7930680885972108,0.800111111111111
932,storm,77,0.03553299492385787,27.0,19.0,8.0,13.0,25.0,21.0,29.0,1.067791304347826,1.2581792191548287,0.7910447761194029,0.45832558139534885,0.9717948717948719,1.5707869205892921,1.1671858407079647
933,cruelty,76,0.03507152745731426,20.0,10.0,18.0,9.0,39.0,11.0,35.0,0.7455737704918033,0.617049617049617,1.9233870967741937,0.3077593984962406,1.7220582524271844,0.7599845115610134,1.487663551401869
934,wound,76,0.03507152745731426,33.0,14.0,6.0,10.0,41.0,9.0,38.0,1.2718983050847459,0.8323413812464908,0.5482758620689654,0.32255319148936173,1.6951636363636364,0.5736374770361299,1.5294159292035399
935,crashing through a window,76,0.03507152745731426,59.0,32.0,10.0,14.0,12.0,17.0,38.0,2.181560975609756,1.7376117216117217,0.7703488372093024,0.379,0.3210352941176471,0.9324989020641196,1.2001666666666666
936,mutilation,76,0.03507152745731426,16.0,9.0,34.0,2.0,27.0,9.0,34.0,0.6327652173913043,0.6008647090614304,4.644329896907216,0.07051162790697674,1.1807307692307691,0.6676764076977905,1.5941443298969074
937,ritual,76,0.03507152745731426,29.0,10.0,20.0,18.0,22.0,31.0,25.0,1.0467619047619048,0.5617279272451686,1.962962962962963,0.5975474452554744,0.7523007518796992,2.26268115942029,0.8746153846153847
938,queen,76,0.03507152745731426,43.0,11.0,1.0,24.0,13.0,51.0,4.0,1.880423076923077,0.6587912087912088,0.09075342465753425,0.8874146341463415,0.44122388059701484,4.808197463768116,0.1272167832167832
939,thug,76,0.03507152745731426,50.0,16.0,3.0,13.0,22.0,6.0,51.0,2.0486486486486486,0.8987646835922698,0.2515822784810126,0.39948648648648644,0.7198273381294964,0.3503506311360449,2.1086181818181817
940,skull,76,0.03507152745731426,45.0,29.0,15.0,9.0,14.0,36.0,25.0,1.59890625,1.6403235653235653,1.2579113924050631,0.24958536585365854,0.4004528301886793,2.3782926055220566,0.7682432432432432
941,mutation,76,0.03507152745731426,50.0,59.0,24.0,11.0,12.0,15.0,32.0,1.4862745098039216,3.337210012210013,1.7765363128491618,0.2605625,0.28573821989528797,0.722132284921369,0.8510877192982456
942,fellatio,76,0.03507152745731426,7.0,2.0,7.0,35.0,33.0,4.0,23.0,0.3061153846153846,0.14945054945054945,0.891826923076923,2.0944736842105263,1.924153846153846,0.3383448462684545,1.1886818181818182
943,princess,76,0.03507152745731426,29.0,15.0,2.0,27.0,14.0,54.0,5.0,1.1272820512820514,0.9326398792047648,0.18402777777777776,1.0318991596638656,0.48236363636363644,5.312381852551985,0.16127659574468087
944,breaking and entering,76,0.03507152745731426,16.0,10.0,10.0,17.0,32.0,7.0,39.0,0.6327652173913043,0.6731450367814005,1.0950413223140494,0.6782105263157895,1.470060606060606,0.5109280037400654,1.9279565217391303
945,brunette,76,0.03507152745731426,26.0,15.0,11.0,26.0,21.0,17.0,24.0,1.0372631578947369,0.9774065934065933,1.1298449612403099,1.0372631578947369,0.8025882352941177,1.250913161305526,0.9409655172413793
946,one day,76,0.03507152745731426,41.0,11.0,14.0,10.0,20.0,1.0,48.0,1.7929615384615385,0.6686239134000328,1.416030534351145,0.3368888888888889,0.72768,0.06285225442834139,2.250556701030928
947,falling in love,76,0.03507152745731426,10.0,11.0,4.0,36.0,39.0,20.0,12.0,0.37278688524590164,0.7404595404595404,0.4140625,1.7055,1.9072258064516128,1.61620082815735,0.4548
948,studio logo segues into film,75,0.03461005999077065,36.0,15.0,5.0,35.0,10.0,38.0,18.0,1.3531239669421486,0.8603931279987618,0.4358552631578947,1.3047540983606558,0.30938775510204086,2.8901473632931434,0.5889496402877697
949,satellite,75,0.03461005999077065,62.0,42.0,8.0,11.0,11.0,6.0,41.0,2.369546218487395,2.461095738793581,0.6127167630057804,0.2942823529411765,0.2942823529411765,0.3103105590062112,1.3319142857142858
950,chess,75,0.03461005999077065,30.0,22.0,7.0,18.0,25.0,16.0,25.0,1.207433628318584,1.4809190809190809,0.681985294117647,0.654912,0.9635593220338984,1.1402487732511695,0.9635593220338984
951,child,75,0.03461005999077065,16.0,16.0,5.0,32.0,29.0,21.0,21.0,0.5868387096774194,1.050974831619993,0.49074074074074076,1.3475555555555554,1.1882162162162162,1.5971867007672635,0.8025882352941177
952,underwater,75,0.03461005999077065,35.0,21.0,8.0,20.0,17.0,28.0,24.0,1.3489830508474578,1.295804195804196,0.7310344827586206,0.6839097744360904,0.5685,2.0273623188405794,0.846139534883721
953,original story,75,0.03461005999077065,20.0,13.0,4.0,35.0,33.0,8.0,16.0,0.8344954128440367,0.912807881773399,0.424,1.693404255319149,1.5633749999999997,0.5983950173673493,0.6439646017699114
954,city,75,0.03461005999077065,34.0,24.0,12.0,23.0,23.0,16.0,26.0,1.2470322580645161,1.458815811054617,1.0890410958904109,0.7748444444444443,0.7748444444444443,1.019799959175342,0.8958181818181818
955,break up,75,0.03461005999077065,6.0,5.0,2.0,51.0,41.0,8.0,6.0,0.24148672566371682,0.3572392519760941,0.2264957264957265,3.411,2.390615384615385,0.6523044783914349,0.24148672566371682
956,subterranean,75,0.03461005999077065,60.0,48.0,14.0,8.0,8.0,21.0,34.0,2.0517293233082707,2.6962940507768094,1.036312849162011,0.19667027027027026,0.19667027027027026,1.1050303336703742,0.9725283018867925
957,crossbow,75,0.03461005999077065,44.0,21.0,15.0,18.0,10.0,33.0,25.0,1.640262295081967,1.179628647214854,1.3162251655629138,0.5531351351351351,0.2915384615384616,2.2456685191238965,0.8063829787234043
958,listening to music,75,0.03461005999077065,7.0,12.0,9.0,33.0,40.0,7.0,21.0,0.26095081967213113,0.8353902507748662,0.9937499999999999,1.5633749999999997,2.0440449438202246,0.519303872653837,0.8843333333333333
959,disaster,75,0.03461005999077065,43.0,38.0,11.0,9.0,22.0,5.0,42.0,1.5398740157480315,2.3447885447885444,0.9166666666666666,0.2542360248447205,0.6760540540540539,0.27426438296003514,1.4923125000000002
960,woman on top,74,0.03414859252422704,18.0,10.0,9.0,34.0,35.0,6.0,27.0,0.6765619834710743,0.6313996081437943,0.9173076923076923,1.4726857142857144,1.530576923076923,0.4083033671134358,1.096392857142857
961,commando,74,0.03414859252422704,67.0,36.0,6.0,7.0,15.0,4.0,46.0,2.6729473684210525,2.022220538082607,0.4542857142857143,0.18296551724137933,0.41096385542168673,0.20453615000409398,1.5496888888888887
962,mental illness,74,0.03414859252422704,3.0,8.0,15.0,13.0,50.0,3.0,33.0,0.11183606557377049,0.5569268338499107,1.8068181818181819,0.5278928571428572,3.0319999999999996,0.22255880256593016,1.6313478260869565
963,drone,74,0.03414859252422704,66.0,49.0,3.0,11.0,13.0,9.0,30.0,2.6101565217391305,3.023543123543124,0.22331460674157302,0.2942823529411765,0.3519285714285714,0.47358442871587464,0.9035761589403973
964,cia agent,74,0.03414859252422704,61.0,10.0,1.0,16.0,17.0,1.0,53.0,2.830897959183673,0.5466479828895936,0.08386075949367088,0.5088671328671328,0.5444788732394367,0.05728306732709594,2.274
965,typewriter,74,0.03414859252422704,13.0,12.0,5.0,27.0,45.0,9.0,19.0,0.5053333333333333,0.828310672378469,0.53,1.1921941747572815,2.407764705882353,0.673194394538268,0.7784864864864864
966,employer employee relationship,74,0.03414859252422704,14.0,10.0,3.0,36.0,39.0,9.0,21.0,0.5395932203389832,0.6676274545127004,0.30813953488372087,1.7055,1.9072258064516128,0.6622481442205725,0.8604324324324324
967,stabbed in the hand,74,0.03414859252422704,46.0,20.0,23.0,9.0,15.0,13.0,36.0,1.8035172413793104,1.1471908373316824,2.1924460431654675,0.2675294117647059,0.4640816326530613,0.7896605388580877,1.2994285714285714
968,oral sex,74,0.03414859252422704,12.0,5.0,11.0,36.0,30.0,1.0,20.0,0.529864077669903,0.37022977022977027,1.4014423076923077,2.0725063291139243,1.6051764705882354,0.07939232138316807,0.9574736842105265
969,sadness,74,0.03414859252422704,6.0,12.0,5.0,25.0,48.0,17.0,14.0,0.2255206611570248,0.8499187768752986,0.5430327868852459,1.1147058823529412,2.763341772151899,1.3987483530961793,0.5634690265486726
970,colonel,74,0.03414859252422704,52.0,29.0,4.0,11.0,25.0,7.0,33.0,2.169688073394495,1.7894438894438893,0.3375796178343949,0.33352,0.8360294117647058,0.4113965744400527,1.17253125
971,dating,74,0.03414859252422704,5.0,7.0,3.0,54.0,31.0,8.0,9.0,0.2030357142857143,0.5183216783216783,0.34868421052631576,3.898285714285714,1.6393953488372093,0.6642733679032043,0.379
972,fire truck,74,0.03414859252422704,48.0,31.0,9.0,20.0,10.0,11.0,32.0,1.9318938053097345,1.9422823330515635,0.7845394736842105,0.6451063829787235,0.30119205298013246,0.663719806763285,1.1281860465116278
973,factory,73,0.03368712505768343,39.0,32.0,4.0,18.0,14.0,17.0,26.0,1.5979459459459457,2.2088284596759173,0.363013698630137,0.6201818181818183,0.4681764705882353,1.1568595401547348,0.9536129032258064
974,promise,73,0.03368712505768343,14.0,10.0,12.0,20.0,40.0,11.0,26.0,0.5350588235294118,0.6621995890288573,1.3140495867768593,0.8049557522123895,1.9561290322580647,0.8160489427417439,1.1051214953271027
975,monkey,73,0.03368712505768343,28.0,14.0,8.0,34.0,18.0,33.0,10.0,1.0884102564102565,0.8704638872577805,0.7737226277372262,1.3930810810810812,0.6445984251968504,2.666731366459627,0.3368888888888889
976,regret,73,0.03368712505768343,23.0,22.0,10.0,22.0,30.0,17.0,27.0,0.81721875,1.3890791379163474,0.9397163120567376,0.7756279069767442,1.1276033057851238,1.1482262600043263,0.9902903225806451
977,immortality,73,0.03368712505768343,43.0,28.0,13.0,12.0,18.0,50.0,15.0,1.437970588235294,1.5103413143148243,1.0376506024096384,0.3268023952095808,0.508472049689441,3.508032805302775,0.41597560975609754
978,maid,73,0.03368712505768343,15.0,4.0,8.0,26.0,32.0,14.0,18.0,0.6688235294117647,0.28832052902849364,0.9724770642201834,1.2994285714285714,1.7121882352941176,1.23019558182074,0.8269090909090909
979,famous line,73,0.03368712505768343,28.0,18.0,9.0,10.0,29.0,8.0,22.0,1.3265,1.3831225378395189,1.0369565217391303,0.39894736842105266,1.3883368421052633,0.6241879060469765,0.9809411764705883
980,maniac,73,0.03368712505768343,14.0,6.0,36.0,6.0,22.0,8.0,36.0,0.5585263157894738,0.40057647270762026,5.184782608695651,0.22367213114754098,0.9439245283018868,0.6033816425120773,1.7796521739130435
981,stabbed in the eye,73,0.03368712505768343,44.0,20.0,32.0,10.0,8.0,14.0,36.0,1.6675999999999997,1.1312576312576315,3.2121212121212124,0.2953246753246753,0.2332307692307692,0.8447342995169081,1.279125
982,illness,73,0.03368712505768343,10.0,17.0,14.0,14.0,49.0,10.0,19.0,0.3697560975609756,1.1936718453959834,1.5588235294117645,0.5350588235294118,2.6529999999999996,0.7358312713561918,0.758
983,nipples visible through clothing,73,0.03368712505768343,19.0,8.0,15.0,21.0,26.0,6.0,23.0,0.8728484848484849,0.5923676323676323,1.9296116504854368,0.9846185567010309,1.2853043478260868,0.484860248447205,1.1010947368421053
984,uncle nephew relationship,73,0.03368712505768343,26.0,11.0,0.0,22.0,34.0,25.0,19.0,1.0652972972972972,0.7110762253619397,0.0,0.8700521739130435,1.5012815533980584,2.0202510351966874,0.7323050847457627
985,broken arm,73,0.03368712505768343,40.0,23.0,13.0,13.0,20.0,8.0,39.0,1.5682758620689656,1.4085433363628854,1.2045454545454546,0.41345454545454546,0.6688235294117647,0.4892283587935762,1.516
986,mentor,73,0.03368712505768343,46.0,21.0,3.0,15.0,26.0,18.0,25.0,1.9371111111111108,1.2860613071139388,0.2632450331125828,0.49079136690647485,0.9238124999999999,1.1978900255754474,0.8813953488372093
987,egg,72,0.03322565759113982,21.0,19.0,11.0,26.0,22.0,21.0,25.0,0.7702258064516129,1.2282225710797139,1.0876865671641789,0.9936806722689075,0.8134634146341463,1.5327840112201965,0.9474999999999999
988,macguffin,72,0.03322565759113982,54.0,23.0,2.0,17.0,10.0,20.0,32.0,2.3614615384615383,1.3876760276760278,0.16987179487179488,0.548340425531915,0.30729729729729727,1.3116992228523419,1.155047619047619
989,in medias res,72,0.03322565759113982,23.0,18.0,4.0,10.0,43.0,6.0,31.0,0.9339642857142857,1.253085376162299,0.4045801526717557,0.36384,2.125695652173913,0.420963936636333,1.355653846153846
990,riot,72,0.03322565759113982,38.0,27.0,6.0,15.0,28.0,7.0,37.0,1.4402,1.6787517825685765,0.5230263157894737,0.47706293706293706,0.9795692307692309,0.41957001631634505,1.3907107438016528
991,flirting,72,0.03322565759113982,17.0,5.0,1.0,41.0,28.0,6.0,14.0,0.8138526315789475,0.38061004416144606,0.11936936936936936,2.62630985915493,1.516,0.5123051681706317,0.6497142857142858
992,sacrifice,72,0.03322565759113982,29.0,29.0,15.0,16.0,26.0,25.0,25.0,0.9697941176470588,1.7368131868131866,1.325,0.4883758389261744,0.8507050359712229,1.6162008281573497,0.8121428571428572
993,san francisco california,72,0.03322565759113982,32.0,20.0,3.0,26.0,36.0,7.0,20.0,1.2994285714285714,1.3137185395249913,0.28191489361702127,1.0021016949152544,1.516,0.4624457844070665,0.7335483870967742
994,high school student,72,0.03322565759113982,24.0,19.0,14.0,29.0,17.0,10.0,23.0,0.9745714285714285,1.322701230393538,1.5204918032786885,1.2326355140186915,0.6497142857142858,0.7183114791810444,0.9256991150442477
995,siren,72,0.03322565759113982,27.0,20.0,15.0,17.0,17.0,4.0,37.0,1.1163272727272726,1.392317084624777,1.6290983606557377,0.6443,0.6443,0.2722022447422905,1.68276
996,childbirth,72,0.03322565759113982,20.0,17.0,14.0,22.0,33.0,13.0,22.0,0.7517355371900827,1.1166607585962425,1.4606299212598426,0.8408067226890756,1.3896666666666664,0.9192142210144928,0.8408067226890756
997,curse,72,0.03322565759113982,23.0,5.0,21.0,19.0,13.0,49.0,15.0,0.8574098360655736,0.290894819466248,2.243951612903226,0.6858095238095238,0.4479090909090909,4.619640700483092,0.5247692307692308
998,shot multiple times,72,0.03322565759113982,39.0,14.0,8.0,10.0,29.0,6.0,41.0,1.6423333333333332,0.8573742047426259,0.7625899280575539,0.33197080291970804,1.1177288135593222,0.3851372186247302,1.7591320754716981
999,christ allegory,72,0.03322565759113982,47.0,37.0,7.0,4.0,23.0,27.0,16.0,1.8750526315789473,2.4303792981212338,0.6022727272727273,0.11587261146496815,0.7579999999999999,1.8236534717715767,0.5018482758620689
1000,unfaithfulness,72,0.03322565759113982,5.0,7.0,7.0,29.0,45.0,5.0,25.0,0.19271186440677968,0.4915119363395226,0.7995689655172413,1.4031063829787236,2.623846153846154,0.3835052812576763,1.160204081632653
1001,catholic,71,0.032764190124596214,13.0,3.0,11.0,13.0,43.0,8.0,21.0,0.5972121212121212,0.22417582417582418,1.443069306930693,0.5972121212121212,2.834260869565217,0.6962095875139352,1.0495384615384615
1002,cowboy hat,71,0.032764190124596214,29.0,12.0,10.0,21.0,20.0,4.0,29.0,1.373875,0.8649615870854809,1.152173913043478,0.9183461538461538,0.8662857142857143,0.2991975086836747,1.373875
1003,british actor playing american character,71,0.032764190124596214,44.0,33.0,9.0,6.0,25.0,12.0,29.0,1.7553684210526317,2.1502945054945055,0.8003355704697986,0.17952631578947367,0.8548872180451128,0.7438951756998213,1.022418604651163
1004,hidden camera,71,0.032764190124596214,32.0,11.0,7.0,32.0,14.0,2.0,32.0,1.4850612244897958,0.7529042386185243,0.7540650406504065,1.4850612244897958,0.548896551724138,0.1414175724637681,1.4850612244897958
1005,bag over head,71,0.032764190124596214,42.0,13.0,9.0,14.0,24.0,5.0,47.0,1.7055,0.7509625126646403,0.8224137931034482,0.45480000000000004,0.8396307692307693,0.3037155918684953,1.997719626168224
1006,on the road,71,0.032764190124596214,9.0,6.0,2.0,50.0,26.0,6.0,10.0,0.40932,0.4744692201002881,0.24766355140186913,3.8542372881355935,1.4246746987951806,0.5272266779231743,0.4593939393939394
1007,animal in title,71,0.032764190124596214,21.0,16.0,5.0,32.0,29.0,18.0,22.0,0.7828524590163934,1.0261486544951113,0.4800724637681159,1.311135135135135,1.1569473684210527,1.3033043478260868,0.8269090909090908
1008,inventor,71,0.032764190124596214,42.0,48.0,1.0,29.0,13.0,21.0,18.0,1.4693538461538462,3.152924494859979,0.07748538011695906,0.9223216783216784,0.3718490566037736,1.2587100489490355,0.5315844155844156
1009,death of protagonist,71,0.032764190124596214,29.0,17.0,19.0,3.0,35.0,6.0,34.0,1.1569473684210527,1.0989359846502704,2.030241935483871,0.09745714285714285,1.4738888888888888,0.39638210092034276,1.4186422018348623
1010,black eye,70,0.032302722658052604,25.0,5.0,6.0,24.0,30.0,9.0,25.0,1.1484848484848484,0.34222919937205654,0.673728813559322,1.09152,1.4514893617021278,0.7083175803402646,1.1484848484848484
1011,lesbian,70,0.032302722658052604,19.0,9.0,8.0,30.0,32.0,7.0,24.0,0.7855636363636364,0.6108791208791209,0.8760330578512395,1.3781818181818182,1.5003711340206185,0.519303872653837,1.039542857142857
1012,single father,70,0.032302722658052604,18.0,15.0,7.0,25.0,26.0,21.0,15.0,0.751045871559633,1.0908555729984302,0.7729166666666666,1.1147058823529412,1.1707722772277227,1.7930680885972108,0.6091071428571428
1013,impersonating a police officer,70,0.032302722658052604,49.0,14.0,3.0,10.0,16.0,6.0,45.0,2.3707659574468085,0.883959451401312,0.2839285714285714,0.3419548872180452,0.5729763779527559,0.39638210092034276,2.0883673469387753
1014,lust,70,0.032302722658052604,7.0,6.0,6.0,28.0,32.0,5.0,24.0,0.31520792079207927,0.4791208791208791,0.7794117647058824,1.5918,1.9149473684210525,0.4393555649359786,1.2994285714285714
1015,exploding head,70,0.032302722658052604,42.0,30.0,27.0,14.0,10.0,7.0,35.0,1.5529756097560976,1.8100122100122102,2.592391304347826,0.42166887417218546,0.2934193548387097,0.4009814712896716,1.2244615384615385
1016,stabbed in the shoulder,69,0.031841255191509,47.0,19.0,17.0,4.0,11.0,20.0,32.0,2.075300970873786,1.181343846992702,1.693609022556391,0.1246027397260274,0.3599136690647482,1.3924191750278707,1.2333559322033898
1017,cancer,69,0.031841255191509,14.0,15.0,12.0,16.0,45.0,7.0,25.0,0.5306,1.0266875981161696,1.3032786885245902,0.6166779661016949,2.2995505617977527,0.49885883829738664,1.043119266055046
